id,date,close, diff ,tday,ctry,band,,
BRA,3/31/2009,40926, (2.50),454,138,3,,
ITA,3/13/2009,13804, (2.50),442,101,3,,
USA,1/15/2008,1380.95, (2.49),140,161,3,,
CAN,5/25/2009,13.34, (2.49),493,153,3,,
DEU,8/13/2008,6422.19, (2.49),291,99,3,,
JPN,12/13/2007,15536.52, (2.48),118,9,3,,
CHN,11/5/2007,5634.45, (2.48),90,13,3,,
MEX,5/15/2009,23341.72, (2.48),487,167,3,,
MEX,12/4/2007,29998.79, (2.48),111,167,3,,
JPN,11/12/2007,15197.09, (2.48),95,9,3,,
FRA,11/26/2008,3169.85, (2.48),366,97,3,,
AUS,8/22/2007,5997.4, (2.48),37,6,3,,
CAN,7/29/2008,16.96, (2.47),280,153,3,,
ITA,12/31/2008,19460, (2.47),391,101,3,,
IND,5/14/2009,11872.91, (2.47),486,26,3,,
JPN,10/23/2008,8460.98, (2.46),342,9,3,,
JPN,11/21/2007,14837.66, (2.46),102,9,3,,
USA,1/4/2008,1411.63, (2.46),133,161,3,,
IND,10/25/2007,18770.89, (2.45),83,26,3,,
IND,8/7/2007,14932.77, (2.45),26,26,3,,
JPN,7/8/2008,13033.1, (2.45),265,9,3,,
JPN,5/18/2009,9038.69, (2.44),488,9,3,,
CHN,11/6/2008,1717.72, (2.44),352,13,3,,
CHN,11/28/2008,1871.16, (2.44),368,13,3,,
BRA,2/15/2008,61272, (2.43),163,138,3,,
CHN,3/13/2008,3971.26, (2.43),182,13,3,,
USA,3/19/2008,1298.42, (2.43),186,161,3,,
DEU,9/7/2007,7436.63, (2.43),49,99,3,,
IND,10/17/2008,9975.35, (2.42),338,26,3,,
DEU,9/5/2008,6127.44, (2.42),308,99,3,,
ITA,10/17/2008,21645, (2.42),338,101,3,,
AUS,9/18/2007,6208, (2.42),56,6,3,,
BRA,9/9/2008,48435, (2.41),310,138,3,,
FRA,4/30/2009,3159.85, (2.41),476,97,3,,
JPN,3/12/2009,7198.25, (2.41),441,9,3,,
FRA,8/4/2008,4280.63, (2.41),284,97,3,,
ITA,3/3/2009,14017, (2.41),434,101,3,,
DEU,7/11/2008,6153.3, (2.41),268,99,3,,
CHN,11/12/2007,5187.73, (2.40),95,13,3,,
MEX,8/21/2007,28568.43, (2.39),36,167,3,,
BRA,11/5/2007,62960, (2.39),90,138,3,,
MEX,12/16/2008,22032.54, (2.39),380,167,3,,
JPN,4/21/2009,8711.33, (2.39),469,9,3,,
BRA,4/15/2008,62618, (2.39),205,138,3,,
DEU,6/26/2008,6459.6, (2.39),257,99,3,,
DEU,7/26/2007,7508.96, (2.39),18,99,3,,
USA,4/7/2009,815.55, (2.39),459,161,3,,
BRA,2/4/2009,40129, (2.38),415,138,3,,
CHN,1/8/2009,1878.18, (2.38),396,13,3,,
ITA,3/4/2008,32648, (2.38),175,101,3,,
USA,6/15/2009,923.72, (2.38),508,161,3,,
CHN,2/13/2008,4490.72, (2.37),161,13,3,,
CAN,10/28/2008,11.95, (2.37),345,153,3,,
JPN,12/24/2008,8517.1, (2.37),386,9,3,,
JPN,8/10/2007,16764.09, (2.37),29,9,3,,
IND,4/24/2008,16721.08, (2.36),212,26,3,,
BRA,5/29/2009,53198, (2.36),497,138,3,,
BRA,10/22/2007,61215, (2.36),80,138,3,,
JPN,7/27/2007,17283.81, (2.36),19,9,3,,
CHN,7/16/2007,3821.92, (2.36),10,13,3,,
DEU,8/16/2007,7270.07, (2.36),33,99,3,,
FRA,11/6/2008,3387.25, (2.36),352,97,3,,
USA,2/27/2009,735.09, (2.36),432,161,3,,
BRA,5/27/2009,51792, (2.35),495,138,3,,
AUS,12/12/2008,3452.5, (2.35),378,6,3,,
FRA,5/15/2009,3169.05, (2.35),487,97,3,,
AUS,4/1/2008,5414.5, (2.35),195,6,3,,
BRA,9/10/2007,52653, (2.35),50,138,3,,
USA,8/28/2007,1432.36, (2.35),41,161,3,,
DEU,8/19/2008,6282.43, (2.34),295,99,3,,
BRA,10/16/2007,61718, (2.34),76,138,3,,
ITA,9/24/2008,26929, (2.34),321,101,3,,
USA,7/26/2007,1482.66, (2.33),18,161,3,,
CHN,4/28/2008,3474.72, (2.33),214,13,3,,
ITA,8/27/2008,27958, (2.33),301,101,3,,
CAN,2/4/2009,11.32, (2.33),415,153,3,,
USA,11/26/2007,1407.22, (2.32),105,161,3,,
BRA,3/24/2008,59813, (2.32),189,138,3,,
CHN,3/4/2008,4335.45, (2.32),175,13,3,,
JPN,2/29/2008,13603.02, (2.32),173,9,3,,
JPN,1/20/2009,8065.79, (2.31),404,9,3,,
USA,7/24/2008,1252.54, (2.31),277,161,3,,
AUS,2/13/2008,5615.3, (2.31),161,6,3,,
USA,12/9/2008,888.67, (2.31),375,161,3,,
IND,11/6/2008,9734.22, (2.31),352,26,3,,
CHN,11/2/2007,5777.81, (2.31),89,13,3,,
AUS,3/11/2008,5211.1, (2.31),180,6,3,,
JPN,3/31/2008,12525.54, (2.30),194,9,3,,
CHN,3/12/2008,4070.12, (2.30),181,13,3,,
FRA,12/1/2008,3080.43, (2.30),369,97,3,,
JPN,5/26/2008,13690.19, (2.30),234,9,3,,
MEX,1/9/2008,28401.61, (2.30),136,167,3,,
ITA,4/13/2009,17408, (2.29),463,101,3,,
BRA,3/16/2009,38607, (2.29),443,138,3,,
CHN,8/17/2007,4656.57, (2.28),34,13,3,,
FRA,11/27/2007,5434.17, (2.28),106,97,3,,
ITA,2/5/2009,18013, (2.28),416,101,3,,
CHN,12/11/2008,2031.68, (2.28),377,13,3,,
JPN,8/19/2008,12865.05, (2.28),295,9,3,,
USA,1/30/2009,825.88, (2.28),412,161,3,,
JPN,11/18/2008,8328.41, (2.28),360,9,3,,
USA,7/9/2008,1244.69, (2.28),266,161,3,,
MEX,10/17/2008,20312.83, (2.28),338,167,3,,
BRA,2/19/2008,62297, (2.27),165,138,3,,
FRA,10/30/2008,3407.82, (2.27),347,97,3,,
ITA,9/18/2007,39381, (2.27),56,101,3,,
IND,2/5/2009,9090.88, (2.26),416,26,3,,
USA,1/12/2009,870.26, (2.26),398,161,3,,
ITA,1/5/2009,20262, (2.25),393,101,3,,
IND,5/28/2009,14296.01, (2.25),496,26,3,,
AUS,3/20/2009,3405, (2.24),447,6,3,,
FRA,8/7/2007,5620.4, (2.24),26,97,3,,
IND,2/1/2008,18242.58, (2.24),153,26,3,,
JPN,10/22/2007,16438.47, (2.24),80,9,3,,
CAN,8/19/2008,16.63, (2.23),295,153,3,,
JPN,6/19/2008,14130.17, (2.23),252,9,3,,
ITA,4/7/2009,16561, (2.23),459,101,3,,
BRA,12/4/2007,63482, (2.23),111,138,3,,
BRA,11/12/2007,61527, (2.22),95,138,3,,
CAN,11/27/2007,16.29, (2.22),106,153,3,,
JPN,9/18/2008,11489.3, (2.22),317,9,3,,
JPN,9/10/2007,15764.97, (2.22),50,9,3,,
AUS,4/29/2009,3661.9, (2.21),475,6,3,,
CHN,6/12/2008,2957.53, (2.21),247,13,3,,
MEX,6/24/2009,23711.24, (2.20),515,167,3,,
USA,11/11/2008,898.95, (2.20),355,161,3,,
USA,3/6/2008,1304.34, (2.20),177,161,3,,
ITA,4/21/2009,17688, (2.20),469,101,3,,
CAN,10/16/2008,12, (2.20),337,153,3,,
DEU,11/21/2008,4127.41, (2.20),363,99,3,,
IND,3/9/2009,8160.4, (2.20),438,26,3,,
IND,6/9/2009,15127, (2.20),504,26,3,,
JPN,8/1/2007,16870.98, (2.19),22,9,3,,
JPN,8/15/2007,16475.61, (2.19),32,9,3,,
BRA,12/20/2007,61716, (2.19),123,138,3,,
BRA,9/26/2007,59715, (2.19),62,138,3,,
BRA,7/11/2007,56356, (2.18),7,138,3,,
DEU,12/12/2008,4663.37, (2.18),378,99,3,,
FRA,8/21/2008,4304.61, (2.18),297,97,3,,
FRA,1/31/2008,4869.79, (2.17),152,97,3,,
AUS,4/9/2009,3617.5, (2.17),461,6,3,,
IND,3/27/2008,16015.56, (2.17),192,26,3,,
BRA,12/11/2008,38519, (2.17),377,138,3,,
BRA,8/23/2007,51848, (2.17),38,138,3,,
IND,8/8/2008,15167.82, (2.17),288,26,3,,
FRA,8/10/2007,5448.63, (2.17),29,97,3,,
DEU,3/4/2008,6545.04, (2.17),175,99,3,,
CAN,3/10/2009,10.4, (2.16),439,153,3,,
MEX,1/31/2008,28793.64, (2.16),152,167,3,,
IND,5/14/2008,16978.35, (2.16),226,26,3,,
CHN,9/7/2007,5277.18, (2.16),49,13,3,,
BRA,4/30/2008,67868, (2.16),216,138,3,,
AUS,11/23/2007,6392.4, (2.16),104,6,3,,
CAN,3/3/2009,9.99, (2.15),434,153,3,,
IND,12/5/2008,8965.2, (2.15),373,26,3,,
MEX,7/27/2007,30235.17, (2.15),19,167,3,,
USA,5/11/2009,909.24, (2.15),483,161,3,,
CHN,7/31/2008,2775.72, (2.15),282,13,3,,
ITA,4/28/2009,18498, (2.15),474,101,3,,
IND,12/26/2008,9328.92, (2.15),388,26,3,,
CAN,1/22/2009,10.95, (2.14),406,153,3,,
CHN,8/16/2007,4765.45, (2.14),33,13,3,,
MEX,7/28/2008,26732.84, (2.14),279,167,3,,
CHN,8/4/2008,2741.74, (2.14),284,13,3,,
BRA,9/11/2008,51270, (2.14),312,138,3,,
CHN,7/4/2007,3816.17, (2.14),2,13,3,,
DEU,1/15/2008,7566.38, (2.14),140,99,3,,
IND,4/11/2008,15807.64, (2.14),203,26,3,,
FRA,6/23/2009,3116.82, (2.13),514,97,3,,
USA,1/9/2009,890.35, (2.13),397,161,3,,
JPN,6/9/2008,14181.38, (2.13),244,9,3,,
DEU,6/20/2008,6578.44, (2.12),253,99,3,,
ITA,4/17/2008,33162, (2.12),207,101,3,,
ITA,7/22/2008,28230, (2.12),275,101,3,,
USA,12/18/2008,885.28, (2.12),382,161,3,,
FRA,4/28/2009,3051.02, (2.11),474,97,3,,
JPN,8/1/2008,13094.59, (2.11),283,9,3,,
CAN,4/15/2008,17.17, (2.11),205,153,3,,
JPN,8/13/2008,13023.05, (2.11),291,9,3,,
BRA,1/7/2008,60772, (2.11),134,138,3,,
DEU,11/5/2008,5166.87, (2.11),351,99,3,,
CAN,1/26/2009,11.18, (2.10),408,153,3,,
MEX,2/8/2008,28185.26, (2.10),158,167,3,,
CHN,4/17/2008,3222.74, (2.09),207,13,3,,
JPN,11/2/2007,16517.48, (2.09),89,9,3,,
CAN,10/30/2007,17.32, (2.09),86,153,3,,
IND,3/13/2009,8756.61, (2.09),442,26,3,,
BRA,8/26/2008,54359, (2.09),300,138,3,,
IND,4/28/2008,17015.96, (2.09),214,26,3,,
CHN,2/20/2008,4567.03, (2.09),166,13,3,,
ITA,5/5/2009,19685, (2.08),479,101,3,,
JPN,6/12/2008,13888.6, (2.08),247,9,3,,
AUS,5/18/2009,3721.6, (2.08),488,6,3,,
USA,3/14/2008,1288.14, (2.08),183,161,3,,
BRA,4/23/2009,45801, (2.08),471,138,3,,
BRA,12/17/2007,59828, (2.08),120,138,3,,
BRA,8/28/2007,51645, (2.07),41,138,3,,
JPN,5/9/2008,13655.34, (2.06),223,9,3,,
CAN,6/4/2008,18.53, (2.06),241,153,3,,
MEX,5/7/2009,23589.4, (2.06),481,167,3,,
MEX,2/29/2008,28918.52, (2.06),173,167,3,,
AUS,6/9/2009,3933.6, (2.06),504,6,3,,
IND,9/29/2008,12595.75, (2.06),324,26,3,,
IND,7/31/2008,14355.75, (2.05),282,26,3,,
IND,11/23/2007,18852.87, (2.05),104,26,3,,
BRA,5/14/2008,70027, (2.05),226,138,3,,
ITA,3/10/2008,31811, (2.04),179,101,3,,
CAN,11/25/2008,11.02, (2.04),365,153,3,,
ITA,8/16/2007,37921, (2.04),33,101,3,,
USA,3/24/2009,806.12, (2.04),449,161,3,,
USA,4/11/2008,1332.83, (2.04),203,161,3,,
IND,3/24/2009,9471.04, (2.04),449,26,3,,
JPN,1/21/2009,7901.64, (2.04),405,9,3,,
USA,3/27/2009,815.94, (2.03),452,161,3,,
ITA,5/15/2009,19548, (2.03),487,101,3,,
FRA,12/15/2008,3185.66, (2.03),379,97,3,,
DEU,1/30/2009,4338.35, (2.03),412,99,3,,
CAN,3/16/2009,11.12, (2.03),443,153,3,,
IND,10/9/2007,18280.24, (2.03),71,26,3,,
FRA,1/21/2008,4744.45, (2.03),144,97,3,,
CAN,3/25/2009,11.61, (2.03),450,153,3,,
BRA,7/28/2008,56869, (2.02),279,138,3,,
JPN,11/8/2007,15771.57, (2.02),93,9,3,,
JPN,9/18/2007,15801.8, (2.02),56,9,3,,
ITA,11/27/2007,37712, (2.01),106,101,3,,
IND,2/12/2008,16608.01, (2.01),160,26,3,,
JPN,6/27/2008,13544.36, (2.01),258,9,3,,
USA,4/14/2009,841.5, (2.01),464,161,3,,
FRA,4/17/2008,4862.14, (2.01),207,97,3,,
CAN,6/3/2009,13.68, (2.01),500,153,3,,
DEU,1/29/2009,4428.11, (2.01),411,99,3,,
CHN,3/25/2009,2291.55, (2.00),450,13,3,,
DEU,8/9/2007,7453.59, (2.00),28,99,3,,
FRA,6/26/2009,3129.73, (2.00),517,97,3,,
ITA,11/13/2008,20414, (2.00),357,101,3,,
IND,1/29/2009,9236.28, (1.99),411,26,3,,
BRA,4/22/2009,44888, (1.99),470,138,3,,
MEX,5/5/2009,23430.24, (1.99),479,167,3,,
MEX,8/30/2007,29744.07, (1.99),43,167,3,,
DEU,6/6/2008,6803.81, (1.99),243,99,3,,
CAN,1/14/2009,11.34, (1.99),400,153,3,,
JPN,8/16/2007,16148.49, (1.99),33,9,3,,
IND,8/17/2007,14141.52, (1.98),34,26,3,,
FRA,9/17/2007,5439.37, (1.98),55,97,3,,
FRA,8/27/2008,4373.08, (1.98),301,97,3,,
USA,7/24/2007,1511.04, (1.98),16,161,3,,
JPN,9/11/2008,12102.5, (1.98),312,9,3,,
BRA,5/25/2009,50816, (1.98),493,138,3,,
USA,3/20/2009,768.54, (1.98),447,161,3,,
FRA,12/4/2007,5547.21, (1.98),111,97,3,,
CHN,10/31/2008,1728.79, (1.97),348,13,3,,
CAN,1/27/2009,11.42, (1.97),409,153,3,,
JPN,7/25/2008,13334.76, (1.97),278,9,3,,
CHN,11/27/2007,4861.11, (1.97),106,13,3,,
DEU,1/9/2009,4783.89, (1.97),397,99,3,,
JPN,7/15/2008,12754.56, (1.96),270,9,3,,
CAN,5/7/2008,17.98, (1.96),221,153,3,,
USA,8/25/2008,1266.84, (1.96),299,161,3,,
JPN,3/10/2008,12532.13, (1.96),179,9,3,,
CAN,1/5/2009,12.03, (1.96),393,153,3,,
IND,3/31/2009,9708.5, (1.95),454,26,3,,
FRA,9/29/2008,3953.48, (1.95),324,97,3,,
IND,6/10/2008,14889.25, (1.95),245,26,3,,
DEU,2/23/2009,3936.45, (1.95),428,99,3,,
CHN,1/13/2009,1863.37, (1.95),399,13,3,,
JPN,10/3/2008,10938.14, (1.94),328,9,3,,
MEX,8/23/2007,29459.82, (1.94),38,167,3,,
DEU,1/15/2009,4336.73, (1.94),401,99,3,,
CAN,10/7/2008,12.67, (1.93),330,153,3,,
CHN,6/4/2008,3369.91, (1.93),241,13,3,,
DEU,2/28/2008,6862.52, (1.93),172,99,3,,
IND,4/6/2009,10534.87, (1.93),458,26,3,,
BRA,1/24/2008,57463, (1.93),147,138,3,,
FRA,9/11/2008,4249.07, (1.93),312,97,3,,
JPN,1/11/2008,14110.79, (1.93),138,9,3,,
IND,3/19/2008,14994.83, (1.93),186,26,3,,
ITA,8/7/2007,39862, (1.93),26,101,3,,
FRA,2/22/2008,4824.55, (1.93),168,97,3,,
IND,2/14/2008,17766.63, (1.92),162,26,3,,
ITA,4/16/2009,18154, (1.92),466,101,3,,
ITA,2/3/2009,17669, (1.92),414,101,3,,
AUS,5/29/2009,3813.3, (1.92),497,6,3,,
IND,6/16/2008,15395.82, (1.92),249,26,3,,
CHN,10/24/2008,1839.62, (1.92),343,13,3,,
ITA,12/1/2008,18736, (1.92),369,101,3,,
CHN,6/12/2009,2743.76, (1.91),507,13,3,,
DEU,7/15/2008,6081.7, (1.91),270,99,3,,
CAN,4/30/2009,12.32, (1.91),476,153,3,,
MEX,7/15/2008,27435.8, (1.91),270,167,3,,
FRA,11/22/2007,5416.1, (1.90),103,97,3,,
MEX,3/19/2008,29071.34, (1.90),186,167,3,,
USA,5/27/2009,893.06, (1.90),495,161,3,,
MEX,10/1/2007,30855.68, (1.90),65,167,3,,
ITA,4/1/2008,32513, (1.89),195,101,3,,
ITA,4/15/2009,17811, (1.89),465,101,3,,
MEX,4/28/2009,21662.53, (1.89),474,167,3,,
FRA,1/28/2008,4848.3, (1.89),149,97,3,,
BRA,2/11/2008,60643, (1.88),159,138,3,,
IND,12/29/2008,9533.52, (1.88),389,26,3,,
JPN,10/2/2008,11154.76, (1.88),327,9,3,,
BRA,1/5/2009,41519, (1.87),393,138,3,,
ITA,8/6/2007,39116, (1.87),25,101,3,,
ITA,3/18/2009,14473, (1.87),445,101,3,,
CAN,6/23/2009,13.11, (1.87),514,153,3,,
AUS,5/1/2008,5652.7, (1.87),217,6,3,,
JPN,2/20/2009,7416.38, (1.87),427,9,3,,
BRA,9/12/2007,53883, (1.87),52,138,3,,
IND,7/30/2007,15260.91, (1.87),20,26,3,,
DEU,2/15/2008,6832.43, (1.87),163,99,3,,
MEX,8/4/2008,26487.76, (1.86),284,167,3,,
BRA,8/5/2008,56471, (1.86),285,138,3,,
CHN,8/5/2008,2690.75, (1.86),285,13,3,,
USA,7/28/2008,1234.37, (1.86),279,161,3,,
IND,11/29/2007,19003.26, (1.86),108,26,3,,
MEX,2/23/2009,17956.4, (1.86),428,167,3,,
AUS,4/22/2009,3627.2, (1.86),470,6,3,,
AUS,12/30/2008,3591.4, (1.86),390,6,3,,
DEU,6/17/2009,4799.98, (1.86),510,99,3,,
BRA,3/25/2009,41799, (1.85),450,138,3,,
USA,6/20/2008,1317.93, (1.85),253,161,3,,
FRA,2/15/2008,4771.79, (1.85),163,97,3,,
BRA,12/21/2007,63098, (1.85),124,138,3,,
FRA,7/22/2008,4327.26, (1.85),275,97,3,,
DEU,4/28/2009,4607.42, (1.85),474,99,3,,
FRA,5/7/2009,3251.52, (1.84),481,97,4,,
AUS,5/6/2009,3840.1, (1.84),480,6,4,,
CHN,5/13/2008,3560.24, (1.84),225,13,4,,
USA,1/8/2008,1390.19, (1.84),135,161,4,,
CAN,3/30/2009,11.24, (1.83),453,153,4,,
DEU,12/13/2007,7928.31, (1.83),118,99,4,,
USA,12/22/2008,871.63, (1.83),384,161,4,,
FRA,8/16/2007,5265.47, (1.83),33,97,4,,
JPN,9/1/2008,12834.18, (1.83),304,9,4,,
IND,8/21/2007,13989.11, (1.82),36,26,4,,
FRA,7/30/2007,5646.36, (1.82),20,97,4,,
USA,7/2/2008,1261.52, (1.82),261,161,4,,
FRA,7/29/2008,4320.49, (1.82),280,97,4,,
USA,8/14/2007,1426.54, (1.82),31,161,4,,
CHN,7/29/2008,2850.31, (1.82),280,13,4,,
AUS,8/7/2007,6013.6, (1.81),26,6,4,,
MEX,9/28/2007,30296.19, (1.81),64,167,4,,
USA,5/7/2008,1392.57, (1.81),221,161,4,,
CHN,2/27/2009,2082.85, (1.81),432,13,4,,
FRA,2/5/2009,3066.29, (1.81),416,97,4,,
IND,8/23/2007,14163.98, (1.81),38,26,4,,
IND,7/21/2008,13850.04, (1.80),274,26,4,,
FRA,8/21/2007,5418.78, (1.80),36,97,4,,
DEU,7/18/2007,7893.61, (1.80),12,99,4,,
USA,8/7/2008,1266.07, (1.79),287,161,4,,
BRA,11/24/2008,34189, (1.79),364,138,4,,
MEX,5/25/2009,24198.96, (1.79),493,167,4,,
AUS,4/2/2008,5544.9, (1.79),196,6,4,,
MEX,1/28/2008,27758.93, (1.79),149,167,4,,
DEU,5/23/2008,6944.05, (1.79),233,99,4,,
FRA,4/8/2009,2921.06, (1.79),460,97,4,,
DEU,6/11/2008,6650.26, (1.78),246,99,4,,
FRA,5/5/2009,3225, (1.78),479,97,4,,
BRA,10/13/2008,40829, (1.78),334,138,4,,
IND,4/30/2008,17287.31, (1.78),216,26,4,,
MEX,5/4/2009,23014.05, (1.78),478,167,4,,
IND,12/10/2007,19930.68, (1.78),115,26,4,,
DEU,9/26/2008,6063.5, (1.77),323,99,4,,
MEX,4/2/2009,20562.59, (1.77),456,167,4,,
JPN,9/9/2008,12400.65, (1.77),310,9,4,,
ITA,9/17/2007,38684, (1.77),55,101,4,,
DEU,1/20/2009,4239.85, (1.77),404,99,4,,
DEU,1/7/2009,4937.47, (1.77),395,99,4,,
IND,4/2/2009,10348.83, (1.77),456,26,4,,
CHN,4/27/2009,2405.35, (1.77),473,13,4,,
IND,6/18/2009,14265.53, (1.77),511,26,4,,
AUS,8/30/2007,6138, (1.77),43,6,4,,
FRA,7/4/2008,4266, (1.76),263,97,4,,
CHN,12/24/2008,1863.8, (1.76),386,13,4,,
CAN,8/7/2007,16.21, (1.76),26,153,4,,
FRA,2/2/2009,2930.05, (1.75),413,97,4,,
IND,2/12/2009,9465.83, (1.75),421,26,4,,
BRA,5/15/2008,71492, (1.75),227,138,4,,
DEU,1/13/2009,4636.94, (1.75),399,99,4,,
JPN,9/2/2008,12609.47, (1.75),305,9,4,,
CHN,5/11/2009,2579.75, (1.75),483,13,4,,
AUS,3/10/2009,3143.2, (1.75),439,6,4,,
DEU,9/17/2008,5860.98, (1.75),316,99,4,,
USA,11/19/2007,1433.27, (1.75),100,161,4,,
FRA,2/25/2009,2696.92, (1.75),430,97,4,,
CAN,8/26/2008,16.89, (1.75),300,153,4,,
CAN,3/20/2008,15.8, (1.74),187,153,4,,
DEU,6/3/2009,5054.53, (1.74),500,99,4,,
FRA,4/16/2009,3038.18, (1.74),466,97,4,,
CHN,11/6/2007,5536.57, (1.74),91,13,4,,
IND,11/22/2007,18526.32, (1.73),103,26,4,,
DEU,9/5/2007,7588.03, (1.73),47,99,4,,
DEU,7/24/2007,7806.79, (1.73),16,99,4,,
AUS,9/11/2008,4871.5, (1.73),312,6,4,,
FRA,4/15/2009,2985.74, (1.73),465,97,4,,
MEX,1/30/2008,28296.8, (1.73),151,167,4,,
DEU,11/1/2007,7880.85, (1.73),88,99,4,,
CHN,9/18/2008,1895.84, (1.72),317,13,4,,
ITA,5/19/2009,20172, (1.72),489,101,4,,
MEX,8/6/2007,29721.63, (1.71),25,167,4,,
ITA,7/16/2008,27194, (1.71),271,101,4,,
IND,4/23/2009,11134.99, (1.71),471,26,4,,
MEX,12/2/2008,19802.27, (1.71),370,167,4,,
IND,2/22/2008,17349.07, (1.71),168,26,4,,
FRA,7/17/2008,4225.99, (1.71),272,97,4,,
JPN,12/17/2007,15249.79, (1.71),120,9,4,,
CAN,7/24/2008,16.71, (1.71),277,153,4,,
JPN,10/19/2007,16814.37, (1.71),79,9,4,,
AUS,7/29/2008,4923.3, (1.71),280,6,4,,
ITA,11/22/2007,37365, (1.70),103,101,4,,
CAN,5/29/2009,13.87, (1.70),497,153,4,,
CAN,8/5/2008,16.8, (1.70),285,153,4,,
FRA,4/21/2009,2973.94, (1.70),469,97,4,,
ITA,7/30/2007,39539, (1.70),20,101,4,,
CHN,4/16/2008,3291.6, (1.69),206,13,4,,
FRA,3/4/2008,4675.91, (1.69),175,97,4,,
USA,9/7/2007,1453.55, (1.69),49,161,4,,
USA,6/11/2008,1335.49, (1.69),246,161,4,,
FRA,9/10/2007,5386.43, (1.69),50,97,4,,
JPN,8/29/2007,16012.83, (1.69),42,9,4,,
BRA,6/16/2008,67285, (1.68),249,138,4,,
MEX,5/18/2009,23935.49, (1.68),488,167,4,,
BRA,7/15/2008,61015, (1.68),270,138,4,,
IND,12/24/2007,19854.12, (1.68),125,26,4,,
USA,5/21/2009,888.33, (1.68),491,161,4,,
MEX,4/15/2008,31375.95, (1.67),205,167,4,,
IND,9/21/2007,16564.23, (1.67),59,26,4,,
CHN,11/20/2008,1983.76, (1.67),362,13,4,,
FRA,7/11/2007,6001.09, (1.67),7,97,4,,
DEU,2/29/2008,6748.13, (1.67),173,99,4,,
CHN,5/29/2008,3401.44, (1.66),237,13,4,,
CHN,11/11/2008,1843.61, (1.66),355,13,4,,
DEU,2/7/2008,6733.72, (1.66),157,99,4,,
AUS,7/22/2008,5075.9, (1.66),275,6,4,,
ITA,4/30/2008,33954, (1.66),216,101,4,,
AUS,2/26/2008,5745.8, (1.66),170,6,4,,
MEX,12/20/2007,29148.45, (1.65),123,167,4,,
CHN,5/22/2008,3485.63, (1.65),232,13,4,,
IND,1/3/2008,20345.2, (1.65),132,26,4,,
BRA,9/15/2008,48416, (1.65),314,138,4,,
JPN,5/21/2008,13926.3, (1.65),231,9,4,,
JPN,12/28/2007,15307.78, (1.65),129,9,4,,
AUS,6/29/2009,3882.7, (1.65),518,6,4,,
CAN,8/12/2008,16.77, (1.64),290,153,4,,
CHN,8/29/2007,5109.43, (1.64),42,13,4,,
CAN,2/15/2008,16.21, (1.64),163,153,4,,
BRA,4/15/2009,45273, (1.63),465,138,4,,
DEU,9/16/2008,5965.17, (1.63),315,99,4,,
FRA,12/20/2007,5511.45, (1.63),123,97,4,,
ITA,5/25/2009,19967, (1.63),493,101,4,,
ITA,12/4/2007,38489, (1.63),111,101,4,,
JPN,5/12/2009,9298.61, (1.62),484,9,4,,
MEX,11/27/2008,20201.82, (1.62),367,167,4,,
IND,6/4/2008,15514.79, (1.62),241,26,4,,
ITA,7/8/2008,28306, (1.62),265,101,4,,
CHN,9/26/2007,5338.52, (1.61),62,13,4,,
BRA,5/5/2009,50670, (1.61),479,138,4,,
ITA,1/15/2009,18402, (1.61),401,101,4,,
ITA,8/21/2007,38953, (1.61),36,101,4,,
USA,5/21/2008,1390.71, (1.61),231,161,4,,
AUS,11/20/2008,3332.6, (1.60),362,6,4,,
IND,7/18/2007,15301.17, (1.60),12,26,4,,
MEX,4/22/2009,21480.01, (1.60),470,167,4,,
CAN,8/28/2007,15.99, (1.60),41,153,4,,
JPN,6/3/2008,14209.17, (1.60),240,9,4,,
USA,7/27/2007,1458.95, (1.60),19,161,4,,
CAN,3/17/2008,16.01, (1.60),184,153,4,,
JPN,9/5/2007,16158.45, (1.60),47,9,4,,
DEU,7/1/2008,6315.94, (1.60),260,99,4,,
USA,11/21/2007,1416.77, (1.59),102,161,4,,
USA,1/25/2008,1330.61, (1.59),148,161,4,,
MEX,12/5/2007,30761.64, (1.59),112,167,4,,
ITA,8/8/2008,29089, (1.58),288,101,4,,
MEX,3/14/2008,29048.51, (1.58),183,167,4,,
AUS,8/24/2007,6087.2, (1.58),39,6,4,,
USA,2/26/2009,752.83, (1.58),431,161,4,,
CAN,1/23/2008,15.64, (1.57),146,153,4,,
BRA,1/28/2008,58594, (1.57),149,138,4,,
BRA,3/17/2009,39511, (1.57),444,138,4,,
JPN,4/24/2009,8707.99, (1.57),472,9,4,,
JPN,11/16/2007,15154.61, (1.57),99,9,4,,
AUS,8/22/2008,5010.2, (1.57),298,6,4,,
DEU,5/7/2009,4804.1, (1.57),481,99,4,,
CAN,5/1/2008,17.56, (1.57),217,153,4,,
BRA,9/21/2007,57799, (1.57),59,138,4,,
ITA,4/15/2008,32735, (1.57),205,101,4,,
IND,11/12/2007,18737.27, (1.57),95,26,4,,
CHN,6/11/2008,3024.24, (1.57),246,13,4,,
DEU,6/30/2009,4808.64, (1.56),519,99,4,,
USA,9/23/2008,1188.22, (1.56),320,161,4,,
CHN,9/23/2008,2201.51, (1.56),320,13,4,,
ITA,12/8/2008,19314, (1.56),374,101,4,,
CAN,8/20/2007,15.79, (1.56),35,153,4,,
AUS,5/28/2009,3753.9, (1.56),496,6,4,,
FRA,8/6/2007,5532.99, (1.56),25,97,4,,
